tribunal,grau,codigo_classe,codigo_formato,orgao_codigo,orgao_nome,data_julgamento,codigo_assunto,data_ajuizamento,tempo_julgamento,assunto_nivel1,assunto_nivel2,assunto_nivel3,assunto_nivel4,assunto_nivel5,classe_nivel1,classe_nivel2,classe_nivel3,classe_nivel4,classe_nivel5,numero_processo
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-27,5952,2023-08-07,325,14,5916.0,5952.0,,,2,158.0,1116.0,,,08281094220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-02,5952,2023-08-21,255,14,5916.0,5952.0,,,2,158.0,1116.0,,,08299463520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-12,5953,2023-09-05,129,14,5916.0,5953.0,,,2,158.0,1116.0,,,08324519620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-09-22,104,14,5916.0,5952.0,,,2,158.0,1116.0,,,08348430920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-14,5952,2023-08-21,206,14,5916.0,5952.0,,,2,158.0,1116.0,,,08299438020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-27,5952,2023-05-22,402,14,5916.0,5952.0,,,2,158.0,1116.0,,,08172177420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-12,5952,2023-09-05,281,14,5916.0,5952.0,,,2,158.0,1116.0,,,08323757220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-22,5952,2023-05-30,176,14,5916.0,5952.0,,,2,158.0,1116.0,,,08187948720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-23,5952,2023-09-05,171,14,5916.0,5952.0,,,2,158.0,1116.0,,,08324276820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-28,5952,2023-09-26,155,14,5916.0,5952.0,,,2,158.0,1116.0,,,08353169220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-29,5952,2023-08-29,184,14,5916.0,5952.0,,,2,158.0,1116.0,,,08312584620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-12,5952,2023-05-11,246,14,5916.0,5952.0,,,2,158.0,1116.0,,,08157956420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-13,10395,2023-09-21,266,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08347479120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-22,5952,2023-05-26,423,14,5916.0,5952.0,,,2,158.0,1116.0,,,08183107220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-19,5952,2023-09-25,268,14,5916.0,5952.0,,,2,158.0,1116.0,,,08351730620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-12,5952,2023-09-21,204,14,5916.0,5952.0,,,2,158.0,1116.0,,,08347123420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-22,5952,2023-09-25,150,14,5916.0,5952.0,,,2,158.0,1116.0,,,08351246220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-23,5952,2023-05-30,269,14,5916.0,5952.0,,,2,158.0,1116.0,,,08187731420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-22,5952,2023-08-08,288,14,5916.0,5952.0,,,2,158.0,1116.0,,,08282774420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-07,10395,2023-09-25,256,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08351453820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-27,5952,2023-09-25,276,14,5916.0,5952.0,,,2,158.0,1116.0,,,08351445320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-22,5952,2023-07-26,211,14,5916.0,5952.0,,,2,158.0,1116.0,,,08264560520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-12,5952,2023-09-25,109,14,5916.0,5952.0,,,2,158.0,1116.0,,,08350778820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-19,5952,2023-09-21,120,14,5916.0,5952.0,,,2,158.0,1116.0,,,08346656020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-03,5952,2023-08-07,331,14,5916.0,5952.0,,,2,158.0,1116.0,,,08280626820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-06,5952,2023-12-05,63,14,5916.0,5952.0,,,2,158.0,1116.0,,,08447553020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-21,10395,2023-12-18,65,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08466278020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-09-21,105,14,5916.0,5952.0,,,2,158.0,1116.0,,,08346421720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-07-28,10395,2023-05-19,70,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08169778520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-07,10395,2023-05-30,374,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08187281020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-02,5952,2023-09-04,302,14,5916.0,5952.0,,,2,158.0,1116.0,,,08322267620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-08-07,150,14,5916.0,5952.0,,,2,158.0,1116.0,,,08281466920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-09-22,104,14,5916.0,5952.0,,,2,158.0,1116.0,,,08349323220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-19,5952,2023-09-22,210,14,5916.0,5952.0,,,2,158.0,1116.0,,,08349289220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-17,10395,2023-09-22,117,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08349115620238230010
TJRR,G1,1116,1,2780,VARA DA FAZENDA PÚBLICA,2024-03-08,5952,2023-12-18,81,14,5916.0,5952.0,,,2,158.0,1116.0,,,08010032320238230005
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-23,5952,2023-12-04,81,14,5916.0,5952.0,,,2,158.0,1116.0,,,08446392420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-02,5952,2023-09-22,284,14,5916.0,5952.0,,,2,158.0,1116.0,,,08348838820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-25,5952,2023-08-07,353,14,5916.0,5952.0,,,2,158.0,1116.0,,,08280470220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-02,5952,2023-05-18,350,14,5916.0,5952.0,,,2,158.0,1116.0,,,08169041620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-06,5952,2023-12-04,64,14,5916.0,5952.0,,,2,158.0,1116.0,,,08445977220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-07-19,10395,2023-05-09,71,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08154032720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-25,5952,2023-08-28,210,14,5916.0,5952.0,,,2,158.0,1116.0,,,08311536920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-08-08,10395,2023-07-25,14,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08263548020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-08-07,150,14,5916.0,5952.0,,,2,158.0,1116.0,,,08279881420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-29,5952,2023-09-04,178,14,5916.0,5952.0,,,2,158.0,1116.0,,,08321383820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-09-28,10395,2023-09-04,24,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08321375320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-07-24,10395,2023-05-09,76,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08153842120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-02,10395,2023-08-07,269,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08279864420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-16,5952,2023-08-17,91,14,5916.0,5952.0,,,2,158.0,1116.0,,,08295583520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-29,10395,2023-09-22,68,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08348509820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-25,10395,2023-07-25,275,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08263288220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-12,5952,2023-08-28,137,14,5916.0,5952.0,,,2,158.0,1116.0,,,08311095020238230010
TJRR,G1,1116,1,2780,VARA DA FAZENDA PÚBLICA,2024-01-19,5951,2023-07-25,178,14,5916.0,5951.0,,,2,158.0,1116.0,,,08005762620238230005
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-29,10395,2023-08-17,104,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08295497320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-15,5952,2023-08-17,272,14,5916.0,5952.0,,,2,158.0,1116.0,,,08295462120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-09-06,120,14,5916.0,5952.0,,,2,158.0,1116.0,,,08325462920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-20,5952,2023-07-25,210,14,5916.0,5952.0,,,2,158.0,1116.0,,,08262741920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-07-28,10395,2023-05-09,80,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08153288520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-03,5952,2023-05-09,330,14,5916.0,5952.0,,,2,158.0,1116.0,,,08153253320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-22,5952,2023-05-24,182,14,5916.0,5952.0,,,2,158.0,1116.0,,,08177243520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-07-21,10395,2023-05-24,58,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08177165820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-19,5952,2023-07-04,199,14,5916.0,5952.0,,,2,158.0,1116.0,,,08230203820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-22,5952,2023-10-24,121,14,5916.0,5952.0,,,2,158.0,1116.0,,,08389847120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-05,5952,2023-09-05,213,14,5916.0,5952.0,,,2,158.0,1116.0,,,08324692020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-08-16,5952,2023-05-31,443,14,5916.0,5952.0,,,2,158.0,1116.0,,,08188640720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-22,9518,2023-05-10,317,8826,9148.0,9518.0,,,2,158.0,1116.0,,,08155591520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-02,10395,2023-05-05,363,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08148793020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-20,5952,2023-08-18,186,14,5916.0,5952.0,,,2,158.0,1116.0,,,08296328920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-25,5952,2023-05-30,300,14,5916.0,5952.0,,,2,158.0,1116.0,,,08187125620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-02,5952,2023-08-04,333,14,5916.0,5952.0,,,2,158.0,1116.0,,,08278140520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-06,5952,2023-08-28,191,14,5916.0,5952.0,,,2,158.0,1116.0,,,08310142020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-03,10395,2023-08-28,310,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08310125020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-05,5952,2023-07-04,367,14,5916.0,5952.0,,,2,158.0,1116.0,,,08230082420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-05,5952,2023-08-15,203,14,5916.0,5952.0,,,2,158.0,1116.0,,,08292231620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-03,5952,2023-07-07,271,14,5916.0,5952.0,,,2,158.0,1116.0,,,08237383520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-08-15,142,14,5916.0,5952.0,,,2,158.0,1116.0,,,08291357520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-04-26,253,14,5916.0,5952.0,,,2,158.0,1116.0,,,08136209720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-10,5952,2023-05-25,169,14,5916.0,5952.0,,,2,158.0,1116.0,,,08179738320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-29,10395,2023-08-17,196,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08294276020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-29,5952,2023-08-02,211,14,5916.0,5952.0,,,2,158.0,1116.0,,,08274997420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-06,5952,2023-08-02,96,14,5916.0,5952.0,,,2,158.0,1116.0,,,08274729120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-09-28,10395,2023-08-03,56,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08277015120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-08-12,5952,2023-09-01,346,14,5916.0,5952.0,,,2,158.0,1116.0,,,08318569720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-23,5952,2023-07-25,213,14,5916.0,5952.0,,,2,158.0,1116.0,,,08262360720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-08,10395,2023-05-24,168,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08176975220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-24,5952,2023-08-15,344,14,5916.0,5952.0,,,2,158.0,1116.0,,,08290924120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-12,5952,2023-08-15,210,14,5916.0,5952.0,,,2,158.0,1116.0,,,08290785720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-05,5952,2023-08-16,324,14,5916.0,5952.0,,,2,158.0,1116.0,,,08292881120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-09,5952,2023-08-15,268,14,5916.0,5952.0,,,2,158.0,1116.0,,,08290603620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-16,5952,2023-05-18,182,14,5916.0,5952.0,,,2,158.0,1116.0,,,08167803320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-07,10395,2023-09-21,260,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08346274820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-12,10395,2023-08-25,292,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08307881520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-12-06,5952,2023-08-25,103,14,5916.0,5952.0,,,2,158.0,1116.0,,,08307795320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-06-12,206,14,5916.0,5952.0,,,2,158.0,1116.0,,,08203269620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-15,5952,2023-05-08,343,14,5916.0,5952.0,,,2,158.0,1116.0,,,08152344020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-06,5952,2023-09-21,167,14,5916.0,5952.0,,,2,158.0,1116.0,,,08346119420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,10395,2023-05-08,241,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08152318520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-12,5952,2023-08-25,140,14,5916.0,5952.0,,,2,158.0,1116.0,,,08307518520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-19,5952,2023-08-03,260,14,5916.0,5952.0,,,2,158.0,1116.0,,,08275967420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-19,5952,2023-05-29,235,14,5916.0,5952.0,,,2,158.0,1116.0,,,08185860620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-09-28,10395,2023-08-04,55,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08277586920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-06-04,5952,2023-09-20,258,14,5916.0,5952.0,,,2,158.0,1116.0,,,08344334820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-22,5952,2023-08-15,191,14,5916.0,5952.0,,,2,158.0,1116.0,,,08292206120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-08-08,10395,2023-05-26,74,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08183955820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-19,5952,2023-08-25,147,14,5916.0,5952.0,,,2,158.0,1116.0,,,08307344920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-06,5952,2023-08-25,165,14,5916.0,5952.0,,,2,158.0,1116.0,,,08308696120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-29,5952,2023-08-25,188,14,5916.0,5952.0,,,2,158.0,1116.0,,,08308660920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-08-05,5952,2023-08-25,346,14,5916.0,5952.0,,,2,158.0,1116.0,,,08308626920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-02,5952,2023-08-25,130,14,5916.0,5952.0,,,2,158.0,1116.0,,,08308574720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-19,10395,2023-08-25,238,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08308514020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-25,10395,2023-08-25,213,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08308419320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-05,5952,2023-05-26,284,14,5916.0,5952.0,,,2,158.0,1116.0,,,08183713020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-08-07,5952,2023-05-26,439,14,5916.0,5952.0,,,2,158.0,1116.0,,,08183790720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-20,5952,2023-08-03,201,14,5916.0,5952.0,,,2,158.0,1116.0,,,08276669120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-06-28,10395,2023-05-29,30,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08185341020238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-19,10395,2023-08-25,238,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08308306420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-06,5952,2023-05-29,253,14,5916.0,5952.0,,,2,158.0,1116.0,,,08185271820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-09-28,10395,2023-07-06,84,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08233953920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-24,5952,2023-08-03,113,14,5916.0,5952.0,,,2,158.0,1116.0,,,08275733120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-25,10395,2023-09-06,232,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08325791920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-18,5952,2023-09-01,230,14,5916.0,5952.0,,,2,158.0,1116.0,,,08318967920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-25,10395,2023-06-27,272,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08222902720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-03-06,5952,2023-07-06,244,14,5916.0,5952.0,,,2,158.0,1116.0,,,08233668620238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-12-12,5946,2022-08-25,109,14,5916.0,5946.0,,,2,158.0,1116.0,,,08264858920228230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-20,5952,2023-06-27,328,14,5916.0,5952.0,,,2,158.0,1116.0,,,08222816520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-03,5952,2023-06-27,281,14,5916.0,5952.0,,,2,158.0,1116.0,,,08222764320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-07-17,10395,2023-06-27,20,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08222582220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-09-28,10395,2023-08-15,44,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08291200920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-08-25,132,14,5916.0,5952.0,,,2,158.0,1116.0,,,08307985920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-16,5952,2023-07-07,193,14,5916.0,5952.0,,,2,158.0,1116.0,,,08237192920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2022-12-21,10395,2022-07-25,149,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08226421920228230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-06,5952,2023-06-26,225,14,5916.0,5952.0,,,2,158.0,1116.0,,,08221932720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-07-10,10395,2023-07-07,3,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08237002320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-11-07,5952,2023-07-07,123,14,5916.0,5952.0,,,2,158.0,1116.0,,,08236647820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-09,5952,2023-06-26,318,14,5916.0,5952.0,,,2,158.0,1116.0,,,08221655920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-02,5952,2023-07-07,361,14,5916.0,5952.0,,,2,158.0,1116.0,,,08236465720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-04,5952,2023-06-26,192,14,5916.0,5952.0,,,2,158.0,1116.0,,,08221153320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-29,5952,2023-07-05,239,14,5916.0,5952.0,,,2,158.0,1116.0,,,08232784820238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-18,5952,2023-06-26,297,14,5916.0,5952.0,,,2,158.0,1116.0,,,08221222520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-05-17,10395,2023-04-26,21,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08136260720238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-12,5952,2023-04-26,443,14,5916.0,5952.0,,,2,158.0,1116.0,,,08136105320238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-07-21,10395,2023-06-22,29,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08217949520238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-18,10395,2023-07-07,286,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08236119720238230010
TJRR,G1,1116,1,2780,VARA DA FAZENDA PÚBLICA,2024-07-26,9998,2023-03-21,493,9985,9997.0,9998.0,,,2,158.0,1116.0,,,08002142420238230005
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-01,5952,2023-08-24,312,14,5916.0,5952.0,,,2,158.0,1116.0,,,08305733920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-02,5952,2023-08-24,131,14,5916.0,5952.0,,,2,158.0,1116.0,,,08305656220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-04-03,5952,2023-08-11,236,14,5916.0,5952.0,,,2,158.0,1116.0,,,08288014120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2023-09-28,10395,2023-06-22,98,9985,10394.0,10395.0,,,2,158.0,1116.0,,,08217775920238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-01-02,5952,2023-05-04,243,14,5916.0,5952.0,,,2,158.0,1116.0,,,08147529220238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-19,5952,2023-06-06,258,14,5916.0,5952.0,,,2,158.0,1116.0,,,08197397420238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-05-14,5952,2023-05-16,364,14,5916.0,5952.0,,,2,158.0,1116.0,,,08163508120238230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-07-24,5952,2023-06-28,392,14,5916.0,5952.0,,,2,158.0,1116.0,,,08224548920238230010
